time_s,Vout_V,iL_A,duty,Rload_ohm
0.001670,4.999593,0.504477,0.41854,10.00
0.001680,4.999580,0.504358,0.41869,10.00
0.001690,4.999567,0.504369,0.41877,10.00
0.001700,4.999636,0.504446,0.41881,10.00
0.001710,5.000021,0.504213,0.41842,10.00
0.001720,5.000384,0.503633,0.41823,10.00
0.001730,5.000714,0.502884,0.41816,10.00
0.001740,5.001006,0.502070,0.41815,10.00
0.001750,5.001322,0.501248,0.41818,10.00
0.001760,5.001843,0.500186,0.41791,10.00
0.001770,5.002307,0.498890,0.41781,10.00
0.001780,5.002708,0.497516,0.41781,10.00
0.001790,5.003044,0.496152,0.41786,10.00
0.001800,5.003347,0.494848,0.41794,10.00
0.001810,5.003701,0.493509,0.41789,10.00
0.001820,5.003992,0.492142,0.41791,10.00
0.001830,5.004220,0.490816,0.41798,10.00
0.001840,5.004390,0.489571,0.41806,10.00
0.001850,5.004375,0.488423,0.41816,10.00
0.001860,5.003806,0.487934,0.41890,10.00
0.001870,5.003237,0.488128,0.41930,10.00
0.001880,5.002691,0.488697,0.41949,10.00
0.001890,5.002179,0.489460,0.41957,10.00
0.001900,5.001798,0.490310,0.41958,10.00
0.001910,5.001813,0.490797,0.41910,10.00
0.001920,5.001839,0.490868,0.41883,10.00
0.001930,5.001860,0.490718,0.41869,10.00
0.001940,5.001872,0.490461,0.41863,10.00
0.001950,5.001583,0.490162,0.41861,10.00
0.001960,5.000158,0.491084,0.42007,10.00
0.001970,4.998820,0.493305,0.42077,10.00
0.001980,4.997607,0.496153,0.42104,10.00
0.001990,4.996537,0.499241,0.42107,10.00
0.002000,4.995797,0.502346,0.42097,10.00
0.002010,4.995917,0.504562,0.41987,10.00
0.002020,4.996108,0.505784,0.41923,10.00
0.002030,4.996336,0.506417,0.41885,10.00
0.002040,4.996582,0.506699,0.41864,10.00
0.002050,4.996661,0.506771,0.41852,10.00
0.002060,4.996070,0.507449,0.41932,10.00
0.002070,4.995533,0.508816,0.41970,10.00
0.002080,4.995070,0.510497,0.41984,10.00
0.002090,4.994688,0.512277,0.41985,10.00
0.002100,4.994927,0.514033,0.41978,10.00
0.002110,4.997336,0.513411,0.41697,10.00
0.002120,4.999632,0.510271,0.41556,10.00
0.002130,5.001737,0.505868,0.41497,10.00
0.002140,5.003616,0.500932,0.41484,10.00
0.002150,5.004708,0.495880,0.41496,10.00
0.002160,5.003423,0.493293,0.41799,10.00
0.002170,5.002105,0.493407,0.41963,10.00
0.002180,5.000842,0.494985,0.42046,10.00
0.002190,4.999678,0.497307,0.42081,10.00
0.002200,4.998950,0.499953,0.42091,10.00
0.002210,4.999572,0.501344,0.41927,10.00
0.002220,5.000212,0.501281,0.41838,10.00
0.002230,5.000824,0.500434,0.41793,10.00
0.002240,5.001382,0.499192,0.41774,10.00
0.002250,5.001763,0.497782,0.41769,10.00
0.002260,5.001634,0.496816,0.41829,10.00
0.002270,5.001478,0.496389,0.41863,10.00
0.002280,5.001312,0.496272,0.41882,10.00
0.002290,5.001147,0.496332,0.41892,10.00
0.002300,5.000886,0.496488,0.41897,10.00
0.002310,5.000241,0.497127,0.41950,10.00
0.002320,4.999641,0.498240,0.41975,10.00
0.002330,4.999101,0.499573,0.41983,10.00
0.002340,4.998627,0.500977,0.41982,10.00
