time_s,Vout_V,iL_A,duty,Rload_ohm
0.013900,4.997794,0.504086,0.42213,10.00
0.013910,4.996871,0.507920,0.42153,10.00
0.013920,4.996111,0.511214,0.42107,10.00
0.013930,4.995492,0.514092,0.42072,10.00
0.013940,4.994997,0.516635,0.42043,10.00
0.013950,4.995160,0.518896,0.42018,10.00
0.013960,4.997552,0.518579,0.41720,10.00
0.013970,4.999840,0.515601,0.41570,10.00
0.013980,5.001943,0.511280,0.41506,10.00
0.013990,5.003822,0.506379,0.41489,10.00
0.014000,5.005317,0.501336,0.41500,10.00
0.014010,5.006000,0.497030,0.41599,10.00
0.014020,5.006511,0.493626,0.41666,10.00
0.014030,5.006883,0.490842,0.41713,10.00
0.014040,5.007139,0.488508,0.41748,10.00
0.014050,5.007010,0.486517,0.41774,10.00
0.014060,5.005675,0.486028,0.41941,10.00
0.014070,5.004368,0.487054,0.42028,10.00
0.014080,5.003138,0.488881,0.42068,10.00
0.014090,5.002007,0.491091,0.42081,10.00
0.014100,5.001100,0.493445,0.42080,10.00
0.014110,5.000745,0.495320,0.42013,10.00
0.014120,5.000461,0.496618,0.41972,10.00
0.014130,5.000226,0.497562,0.41946,10.00
0.014140,5.000028,0.498286,0.41930,10.00
0.014150,5.000167,0.498869,0.41918,10.00
0.014160,5.001525,0.498050,0.41756,10.00
0.014170,5.002796,0.495798,0.41676,10.00
0.014180,5.003939,0.492855,0.41645,10.00
0.014190,5.004934,0.489649,0.41640,10.00
0.014200,5.005714,0.486424,0.41650,10.00
0.014210,5.006098,0.483587,0.41700,10.00
0.014220,5.006365,0.481224,0.41736,10.00
0.014230,5.006534,0.479219,0.41764,10.00
0.014240,5.006619,0.477497,0.41786,10.00
0.014250,5.006578,0.476009,0.41803,10.00
0.014260,5.006270,0.474947,0.41845,10.00
0.014270,5.005927,0.474297,0.41871,10.00
0.014280,5.005563,0.473915,0.41886,10.00
0.014290,5.005189,0.473712,0.41896,10.00
0.014300,5.004437,0.473634,0.41902,10.00
0.014310,5.002231,0.475239,0.42094,10.00
0.014320,5.000158,0.478577,0.42186,10.00
0.014330,4.998272,0.482748,0.42219,10.00
0.014340,4.996594,0.487233,0.42221,10.00
0.014350,4.995314,0.491733,0.42205,10.00
0.014360,4.994966,0.495289,0.42085,10.00
0.014370,4.994751,0.497774,0.42011,10.00
0.014380,4.994630,0.499586,0.41964,10.00
0.014390,4.994579,0.500959,0.41933,10.00
0.014400,4.994219,0.502036,0.41912,10.00
0.014410,4.992493,0.504446,0.42081,10.00
0.014420,4.990927,0.508313,0.42157,10.00
0.014430,4.989563,0.512816,0.42181,10.00
0.014440,4.988416,0.517482,0.42175,10.00
0.014450,4.988016,0.522048,0.42155,10.00
0.014460,4.989897,0.524100,0.41857,10.00
0.014470,4.991783,0.523460,0.41699,10.00
0.014480,4.993588,0.521358,0.41620,10.00
0.014490,4.995267,0.518512,0.41589,10.00
0.014500,4.996786,0.515343,0.41583,10.00
0.014510,4.998097,0.512150,0.41599,10.00
0.014520,4.999261,0.509075,0.41620,10.00
0.014530,5.000283,0.506162,0.41642,10.00
0.014540,5.001174,0.503432,0.41664,10.00
0.014550,5.001630,0.500894,0.41685,10.00
0.014560,5.000756,0.499879,0.41864,10.00
0.014570,4.999886,0.500445,0.41958,10.00
0.014580,4.999071,0.501847,0.42004,10.00
0.014590,4.998336,0.503652,0.42022,10.00
0.014600,4.997828,0.505608,0.42024,10.00
0.014610,4.997949,0.506986,0.41948,10.00
0.014620,4.998113,0.507680,0.41904,10.00
0.014630,4.998295,0.507973,0.41879,10.00
0.014640,4.998483,0.508033,0.41865,10.00
0.014650,4.998622,0.507958,0.41858,10.00
0.014660,4.998568,0.508010,0.41878,10.00
0.014670,4.998522,0.508233,0.41888,10.00
0.014680,4.998489,0.508535,0.41893,10.00
0.014690,4.998471,0.508863,0.41893,10.00
0.014700,4.998350,0.509187,0.41893,10.00
0.014710,4.997789,0.509990,0.41950,10.00
0.014720,4.997282,0.511287,0.41976,10.00
0.014730,4.996842,0.512797,0.41984,10.00
0.014740,4.996475,0.514361,0.41982,10.00
0.014750,4.996467,0.515889,0.41975,10.00
0.014760,4.997643,0.516110,0.41821,10.00
0.014770,4.998784,0.514945,0.41741,10.00
0.014780,4.999845,0.513061,0.41706,10.00
0.014790,5.000805,0.510846,0.41695,10.00
0.014800,5.001383,0.508526,0.41697,10.00
0.014810,5.000780,0.507399,0.41846,10.00
0.014820,5.000168,0.507591,0.41926,10.00
0.014830,4.999588,0.508488,0.41966,10.00
0.014840,4.999062,0.509734,0.41983,10.00
0.014850,4.998626,0.511122,0.41986,10.00
0.014860,4.998362,0.512419,0.41969,10.00
0.014870,4.998154,0.513553,0.41955,10.00
0.014880,4.997994,0.514553,0.41944,10.00
0.014890,4.997877,0.515438,0.41934,10.00
0.014900,4.998119,0.516222,0.41926,10.00
0.014910,4.999644,0.515549,0.41756,10.00
0.014920,5.001087,0.513364,0.41673,10.00
0.014930,5.002401,0.510432,0.41639,10.00
0.014940,5.003567,0.507199,0.41633,10.00
0.014950,5.004522,0.503917,0.41642,10.00
0.014960,5.005101,0.500974,0.41688,10.00
0.014970,5.005556,0.498459,0.41723,10.00
0.014980,5.005905,0.496274,0.41750,10.00
0.014990,5.006160,0.494357,0.41772,10.00
0.015000,5.006122,0.492666,0.41791,10.00
0.015010,5.005189,0.492073,0.41913,10.00
0.015020,5.004267,0.492597,0.41978,10.00
0.015030,5.003390,0.493721,0.42009,10.00
0.015040,5.002578,0.495144,0.42020,10.00
0.015050,5.001986,0.496689,0.42020,10.00
0.015060,5.002050,0.497621,0.41940,10.00
0.015070,5.002135,0.497851,0.41895,10.00
0.015080,5.002219,0.497701,0.41872,10.00
0.015090,5.002289,0.497357,0.41860,10.00
0.015100,5.002307,0.496928,0.41856,10.00
0.015110,5.002170,0.496621,0.41873,10.00
0.015120,5.002024,0.496477,0.41883,10.00
0.015130,5.001876,0.496434,0.41888,10.00
0.015140,5.001728,0.496454,0.41891,10.00
0.015150,5.001463,0.496513,0.41893,10.00
0.015160,5.000737,0.497105,0.41954,10.00
0.015170,5.000058,0.498246,0.41982,10.00
0.015180,4.999442,0.499647,0.41993,10.00
0.015190,4.998895,0.501142,0.41993,10.00
0.015200,4.998379,0.502636,0.41987,10.00
0.015210,4.997775,0.504247,0.41998,10.00
0.015220,4.997250,0.505953,0.41998,10.00
0.015230,4.996805,0.507647,0.41991,10.00
0.015240,4.996437,0.509269,0.41982,10.00
0.015250,4.996302,0.510787,0.41970,10.00
0.015260,4.996857,0.511505,0.41878,10.00
0.015270,4.997417,0.511386,0.41828,10.00
0.015280,4.997956,0.510809,0.41803,10.00
0.015290,4.998460,0.509997,0.41793,10.00
0.015300,4.999031,0.509079,0.41791,10.00
0.015310,4.999987,0.507660,0.41737,10.00
0.015320,5.000861,0.505760,0.41716,10.00
0.015330,5.001638,0.503666,0.41712,10.00
0.015340,5.002315,0.501540,0.41718,10.00
0.015350,5.003063,0.499473,0.41729,10.00
0.015360,5.004379,0.496795,0.41657,10.00
0.015370,5.005548,0.493494,0.41631,10.00
0.015380,5.006556,0.489984,0.41630,10.00
0.015390,5.007399,0.486498,0.41643,10.00
0.015400,5.007981,0.483164,0.41663,10.00
0.015410,5.008011,0.480490,0.41739,10.00
0.015420,5.007940,0.478528,0.41787,10.00
0.015430,5.007794,0.477044,0.41820,10.00
0.015440,5.007591,0.475894,0.41842,10.00
0.015450,5.007092,0.474991,0.41858,10.00
0.015460,5.005580,0.475347,0.41997,10.00
0.015470,5.004129,0.476975,0.42066,10.00
0.015480,5.002778,0.479254,0.42095,10.00
0.015490,5.001545,0.481824,0.42101,10.00
0.015500,5.000292,0.484474,0.42095,10.00
0.015510,4.998600,0.487704,0.42154,10.00
0.015520,4.997078,0.491474,0.42173,10.00
0.015530,4.995740,0.495406,0.42168,10.00
0.015540,4.994586,0.499287,0.42150,10.00
0.015550,4.993688,0.502999,0.42126,10.00
0.015560,4.993265,0.506140,0.42060,10.00
0.015570,4.992969,0.508668,0.42014,10.00
0.015580,4.992777,0.510759,0.41982,10.00
0.015590,4.992671,0.512525,0.41957,10.00
0.015600,4.992791,0.514034,0.41938,10.00
0.015610,4.993562,0.514687,0.41845,10.00
0.015620,4.994335,0.514486,0.41796,10.00
0.015630,4.995082,0.513811,0.41772,10.00
0.015640,4.995786,0.512887,0.41762,10.00
0.015650,4.996713,0.511844,0.41760,10.00
0.015660,4.998639,0.509611,0.41627,10.00
0.015670,5.000420,0.506177,0.41568,10.00
0.015680,5.002020,0.502208,0.41551,10.00
0.015690,5.003428,0.498086,0.41557,10.00
0.015700,5.004326,0.494028,0.41576,10.00
0.015710,5.003802,0.491507,0.41762,10.00
